iter	Passed	Remaining
250	76976	229702
251	77218	229203
252	77503	228834
253	77781	228443
254	78079	228115
255	78402	227855
256	78702	227534
257	78995	227188
258	79283	226829
259	79565	226455
260	79863	226127
261	80100	225625
262	80305	225038
263	80601	224706
264	80896	224372
265	81221	224121
266	81499	223743
267	81826	223497
268	82161	223271
269	82530	223138
270	82887	222970
271	83192	222661
272	83490	222335
273	83740	221880
274	84015	221494
275	84257	221023
276	84546	220676
277	84876	220435
278	85181	220127
279	85482	219811
280	85785	219501
281	86089	219192
282	86392	218881
283	86681	218535
284	86952	218144
285	87252	217826
286	87492	217358
287	87763	216971
288	88042	216603
289	88325	216244
290	88624	215926
291	88908	215571
292	89117	215038
293	89424	214739
294	89713	214399
295	90040	214151
296	90357	213877
297	90663	213577
298	90990	213324
299	91283	212994
300	91615	212754
301	91933	212481
302	92305	212332
303	92633	212083
304	92965	211839
305	93276	211549
306	93577	211235
307	93896	210962
308	94237	210739
309	94571	210498
310	94858	210152
311	95148	209813
312	95447	209496
313	95750	209188
314	96058	208889
315	96406	208677
316	96700	208349
317	97002	208037
318	97298	207712
319	97621	207444
320	97920	207127
321	98201	206772
322	98497	206449
323	98800	206138
324	99099	205821
325	99411	205531
326	99692	205178
327	99982	204842
328	100279	204521
329	100582	204211
330	100891	203915
331	101194	203609
332	101528	203362
333	101837	203064
334	102172	202820
335	102512	202584
336	102806	202258
337	103151	202030
338	103474	201759
339	103783	201461
340	104112	201202
341	104402	200867
342	104713	200572
343	105059	200345
344	105374	200059
345	105733	199855
346	106010	199495
347	106312	199183
348	106621	198884
349	106927	198580
350	107240	198288
351	107484	197869
352	107791	197566
353	108112	197290
354	108433	197013
355	108766	196756
356	109001	196325
357	109299	196006
358	109551	195605
359	109856	195300
360	110183	195033
361	110470	194696
362	110775	194391
363	111045	194023
364	111341	193703
365	111680	193456
366	111999	193176
367	112322	192901
368	112631	192603
369	112931	192288
370	113271	192043
371	113506	191618
372	113784	191268
373	114094	190971
374	114411	190685
375	114687	190331
376	115003	190046
377	115335	189784
378	115672	189532
379	115977	189225
380	116222	188823
381	116515	188499
382	116812	188180
383	117111	187865
384	117409	187550
385	117722	187257
386	118027	186952
387	118280	186566
388	118516	186153
389	118820	185848
390	119150	185582
391	119451	185271
392	119761	184974
393	120067	184672
394	120357	184344
395	120722	184132
396	120919	183664
397	121224	183358
398	121572	183120
399	121873	182810
400	122227	182579
401	122542	182288
402	122835	181966
403	123162	181695
404	123350	181218
405	123677	180947
406	123989	180653
407	124315	180378
408	124643	180108
409	124885	179712
410	125190	179409
411	125427	179008
412	125673	178621
413	125925	178242
414	126242	177955
415	126534	177635
416	126826	177313
417	127116	176989
418	127387	176639
419	127707	176358
420	128021	176067
421	128306	175737
422	128598	175417
423	128865	175062
424	129184	174779
425	129512	174507
426	129805	174188
427	130125	173906
428	130436	173610
429	130748	173318
430	131088	173061
431	131376	172735
432	131687	172441
433	131995	172141
434	132290	171826
435	132628	171564
436	132921	171247
437	133251	170976
438	133547	170660
439	133864	170373
440	134190	170096
441	134509	169810
442	134832	169529
443	135163	169258
444	135504	168999
445	135833	168725
446	136079	168348
447	136382	168043
448	136681	167731
449	136886	167306
450	137216	167032
451	137499	166703
452	137801	166396
453	138102	166087
454	138405	165782
455	138614	165364
456	138860	164992
457	139163	164686
458	139472	164388
459	139788	164099
460	140039	163734
461	140291	163369
462	140595	163066
463	140854	162710
464	141165	162415
465	141509	162158
466	141823	161866
467	142146	161585
468	142465	161299
469	142787	161015
470	143106	160728
471	143393	160405
472	143693	160097
473	144009	159808
474	144331	159524
475	144565	159143
476	144861	158831
477	145146	158507
478	145440	158193
479	145740	157885
480	146058	157597
481	146335	157264
482	146622	156943
483	146961	156677
484	147266	156375
485	147588	156091
486	147832	155724
487	148163	155450
488	148454	155133
489	148752	154823
490	149044	154508
491	149235	154088
492	149535	153781
493	149846	153486
494	150139	153172
495	150456	152883
496	150762	152582
497	151069	152283
498	151423	152030
499	151752	151752
500	151974	151367
501	152302	151089
502	152635	150814
503	152950	150522
504	153255	150220
505	153594	149952
506	153903	149653
507	154202	149345
508	154498	149034
509	154793	148723
510	155060	148385
511	155352	148070
512	155611	147725
513	155902	147409
514	156221	147121
515	156469	146766
516	156748	146439
517	157040	146126
518	157315	145797
519	157623	145498
520	157878	145151
521	158110	144783
522	158406	144473
523	158654	144121
524	158956	143817
525	159272	143527
526	159528	143181
527	159717	142777
528	160011	142468
529	160314	142166
530	160591	141840
531	160892	141536
532	161196	141235
533	161516	140948
534	161810	140638
535	162141	140361
536	162443	140058
537	162750	139760
538	163029	139437
539	163326	139130
540	163584	138789
541	163856	138461
542	164144	138147
543	164431	137832
544	164748	137542
545	164997	137195
546	165275	136873
547	165581	136574
548	165857	136250
549	166148	135939
550	166443	135631
551	166740	135325
552	167002	134991
553	167303	134688
554	167615	134394
555	167931	134103
556	168243	133809
557	168561	133520
558	168852	133209
559	169157	132909
560	169455	132604
561	169755	132300
562	170065	132004
563	170360	131697
564	170613	131357
565	170930	131067
566	171244	130774
567	171573	130492
568	171861	130180
569	172140	129860
570	172458	129570
571	172772	129277
572	173061	128965
573	173299	128616
574	173618	128326
575	173918	128023
576	174207	127711
577	174526	127422
578	174720	127041
579	175009	126731
580	175317	126433
581	175610	126125
582	175925	125833
583	176224	125530
584	176509	125216
585	176831	124929
586	177129	124624
587	177451	124336
588	177704	124001
589	178035	123719
590	178348	123425
591	178650	123124
592	178876	122770
593	179134	122438
594	179432	122134
595	179750	121844
596	180047	121539
597	180305	121209
598	180618	120914
599	180932	120621
600	181270	120344
601	181539	120020
602	181847	119724
603	182175	119439
604	182426	119104
605	182748	118816
606	183030	118502
607	183316	118190
608	183596	117875
609	183908	117580
610	184223	117287
611	184472	116952
612	184772	116650
613	185033	116324
614	185290	115995
615	185593	115694
616	185876	115382
617	186187	115086
618	186484	114783
619	186793	114486
620	187099	114188
621	187381	113874
622	187720	113596
623	188028	113299
624	188358	113015
625	188643	112703
626	188933	112395
627	189267	112113
628	189577	111817
629	189839	111493
630	190182	111215
631	190481	110913
632	190732	110582
633	191031	110280
634	191328	109976
635	191629	109674
636	191920	109367
637	192228	109069
638	192516	108761
639	192812	108456
640	193129	108164
641	193436	107866
642	193727	107559
643	193981	107232
644	194284	106931
645	194499	106583
646	194787	106275
647	195049	105952
648	195349	105651
649	195628	105338
650	195939	105042
651	196236	104739
652	196494	104415
653	196797	104116
654	197092	103812
655	197416	103523
656	197715	103221
657	198017	102921
658	198269	102594
659	198558	102287
660	198880	101997
661	199128	101669
662	199455	101382
663	199775	101091
664	200084	100794
665	200291	100446
666	200624	100161
667	200945	99871
668	201277	99585
669	201574	99282
670	201885	98987
671	202121	98654
672	202423	98354
673	202741	98062
674	203039	97759
675	203354	97465
676	203650	97162
677	203950	96861
678	204239	96554
679	204479	96225
680	204745	95908
681	205058	95613
682	205349	95308
683	205650	95008
684	205956	94709
685	206292	94425
686	206583	94120
687	206903	93828
688	207214	93532
689	207541	93243
690	207885	92961
691	208182	92659
692	208503	92367
693	208829	92077
694	209133	91777
695	209385	91455
696	209688	91155
697	210010	90864
698	210309	90562
699	210632	90271
700	210890	89951
701	211202	89655
702	211499	89353
703	211849	89072
704	212099	88750
705	212418	88457
706	212718	88156
707	212965	87833
708	213247	87524
709	213542	87221
710	213849	86923
711	214089	86597
712	214382	86294
713	214678	85991
714	214978	85690
715	215270	85386
716	215496	85056
717	215775	84747
718	216058	84440
719	216368	84143
720	216615	83821
721	216918	83522
722	217240	83230
723	217561	82937
724	217841	82629
725	218186	82346
726	218474	82040
727	218724	81721
728	219021	81419
729	219320	81118
730	219646	80827
731	219956	80530
732	220252	80228
733	220536	79922
734	220839	79622
735	221140	79322
736	221363	78993
737	221669	78695
738	221899	78370
739	222186	78065
740	222499	77769
741	222792	77466
742	223047	77151
743	223293	76832
744	223586	76529
745	223903	76235
746	224188	75929
747	224494	75631
748	224673	75291
749	224974	74991
750	225310	74703
751	225556	74385
752	225871	74090
753	226152	73784
754	226440	73480
755	226679	73161
756	226957	72854
757	227240	72549
758	227526	72244
759	227806	71938
760	228154	71654
761	228347	71321
762	228591	71004
763	228895	70706
764	229212	70411
765	229541	70121
766	229835	69819
767	230110	69512
768	230403	69211
769	230708	68913
770	231017	68616
771	231255	68298
772	231514	67986
773	231838	67694
774	232084	67379
775	232385	67080
776	232673	66777
777	232978	66479
778	233299	66186
779	233623	65893
780	233917	65592
781	234204	65289
782	234501	64989
783	234828	64697
784	235081	64385
785	235311	64066
786	235648	63777
787	235922	63471
788	236230	63174
789	236510	62869
790	236868	62585
791	237190	62292
792	237510	61998
793	237841	61706
794	238180	61417
795	238485	61119
796	238784	60819
797	239132	60532
798	239456	60238
799	239769	59942
800	240118	59654
801	240450	59363
802	240760	59065
803	241063	58766
804	241392	58474
805	241717	58180
806	242030	57883
807	242395	57599
808	242702	57300
809	243023	57005
810	243359	56713
811	243552	56388
812	243866	56092
813	244133	55784
814	244388	55474
815	244667	55170
816	244969	54870
817	245285	54574
818	245617	54281
819	245932	53985
820	246270	53693
821	246584	53396
822	246839	53086
823	247165	52792
824	247507	52501
825	247831	52206
826	248143	51909
827	248485	51617
828	248798	51320
829	249127	51026
830	249457	50732
831	249778	50436
832	250054	50130
833	250346	49829
834	250663	49532
835	250978	49234
836	251272	48933
837	251606	48639
838	251872	48333
839	252147	48028
840	252446	47727
841	252746	47427
842	253050	47128
843	253314	46821
844	253657	46528
845	253916	46221
846	254215	45920
847	254534	45624
848	254720	45303
849	255035	45006
850	255375	44713
851	255705	44418
852	256044	44124
853	256346	43824
854	256685	43531
855	257027	43238
856	257339	42939
857	257623	42637
858	257957	42342
859	258297	42048
860	258659	41757
861	258977	41460
862	259243	41154
863	259522	40850
864	259882	40559
865	260126	40250
866	260361	39940
867	260623	39634
868	260912	39332
869	261242	39036
870	261518	38732
871	261705	38415
872	262010	38116
873	262365	37823
874	262696	37528
875	263024	37231
876	263333	36932
877	263644	36634
878	263952	36334
879	264152	36020
880	264494	35726
881	264748	35419
882	265084	35124
883	265396	34825
884	265713	34527
885	266027	34229
886	266341	33930
887	266672	33634
888	266977	33334
889	267300	33037
890	267636	32741
891	267957	32443
892	268285	32146
893	268606	31848
894	268944	31552
895	269238	31250
896	269538	30950
897	269821	30647
898	270149	30350
899	270513	30057
900	270840	29759
901	271166	29461
902	271361	29149
903	271574	28839
904	271845	28536
905	272124	28233
906	272423	27933
907	272745	27634
908	273066	27336
909	273386	27038
910	273655	26734
911	273977	26436
912	274289	26137
913	274633	25840
914	274906	25537
915	275191	25235
916	275495	24935
917	275801	24635
918	276094	24334
919	276464	24040
920	276787	23741
921	277134	23445
922	277442	23145
923	277763	22846
924	278075	22546
925	278384	22246
926	278575	21937
927	278927	21640
928	279280	21344
929	279602	21045
930	279921	20746
931	280242	20446
932	280568	20147
933	280894	19849
934	281200	19548
935	281524	19249
936	281821	18948
937	282171	18651
938	282446	18348
939	282795	18050
940	283134	17752
941	283431	17451
942	283686	17147
943	283997	16847
944	284318	16547
945	284632	16247
946	284957	15947
947	285169	15642
948	285418	15338
949	285666	15035
950	286006	14736
951	286252	14432
952	286566	14132
953	286894	13833
954	287249	13535
955	287581	13235
956	287917	12936
957	288205	12635
958	288517	12334
959	288860	12035
960	289194	11736
961	289497	11435
962	289774	11133
963	290094	10833
964	290409	10532
965	290697	10231
966	291028	9931
967	291352	9631
968	291667	9330
969	292000	9030
970	292270	8728
971	292578	8428
972	292889	8127
973	293214	7827
974	293443	7524
975	293702	7222
976	293886	6918
977	294192	6617
978	294441	6315
979	294744	6015
980	295014	5713
981	295259	5412
982	295581	5111
983	295912	4811
984	296250	4511
985	296538	4210
986	296842	3909
987	297181	3609
988	297523	3309
989	297841	3008
990	298147	2707
991	298424	2406
992	298661	2105
993	298994	1804
994	299337	1504
995	299674	1203
996	299982	902
997	300300	601
998	300611	300
999	300975	0
